cbsa,city_name,month,pop19,vd,havd,change_medinc_1619,prosp19_ui,recovery19_ui,unemp_percent,com_vac,rev_dec,spend_all
13420,"Bemidji, MN",9,46403,1.8066621,0.498338878,3959,47.357037,5.68679,",,",",,",",,",",,"
13420,"Bemidji, MN",10,46403,1.8404728,0.463058233,3959,47.357037,5.68679,",,",",,",",,",",,"
13420,"Bemidji, MN",11,46403,1.8434129,0.404257208,3959,47.357037,5.68679,",,",",,",",,",",,"
13420,"Bemidji, MN",12,46403,1.8316526,0.39984712,3959,47.357037,5.68679,",,",",,",",,",",,"
13460,"Bend-Redmond, OR",1,186251,6.2673292,1.499873638,12832,48.735874,9.3522177,3.4,",,",",,",",,"
13460,"Bend-Redmond, OR",2,186251,6.2252169,1.447317481,12832,48.735874,9.3522177,3.4,",,",",,",",,"
13460,"Bend-Redmond, OR",3,186251,6.2878799,1.387349486,12832,48.735874,9.3522177,3.3,",,",",,",",,"
13460,"Bend-Redmond, OR",4,186251,6.3229175,1.452707887,12832,48.735874,9.3522177,18.3,",,",",,",",,"
13460,"Bend-Redmond, OR",5,186251,6.3336983,1.45607686,12832,48.735874,9.3522177,16.3,",,",",,",",,"
13460,"Bend-Redmond, OR",6,186251,6.3495326,1.369493842,12832,48.735874,9.3522177,12.4,",,",",,",",,"
13460,"Bend-Redmond, OR",7,186251,6.3758106,1.389033914,12832,48.735874,9.3522177,10.9,",,",",,",",,"
13460,"Bend-Redmond, OR",8,186251,6.3505435,1.373873472,12832,48.735874,9.3522177,8.4,",,",",,",",,"
13460,"Bend-Redmond, OR",9,186251,6.325613,1.352648854,12832,48.735874,9.3522177,8,",,",",,",",,"
13460,"Bend-Redmond, OR",10,186251,6.3283081,1.2374295,12832,48.735874,9.3522177,7.3,",,",",,",",,"
13460,"Bend-Redmond, OR",11,186251,6.3569441,1.129621863,12832,48.735874,9.3522177,6.7,",,",",,",",,"
13460,"Bend-Redmond, OR",12,186251,6.4246612,1.120188713,12832,48.735874,9.3522177,7.6,",,",",,",",,"
13500,"Bennettsville, SC",1,26753,0.66621298,0.154016972,985,26.651304,19.601471,",,",",,",",,",",,"
13500,"Bennettsville, SC",2,26753,0.62681329,0.132526234,985,26.651304,19.601471,",,",",,",",,",",,"
13500,"Bennettsville, SC",3,26753,0.64472222,0.150435194,985,26.651304,19.601471,",,",",,",",,",",,"
13500,"Bennettsville, SC",4,26753,0.67337656,0.161180556,985,26.651304,19.601471,",,",",,",",,",",,"
13500,"Bennettsville, SC",5,26753,0.68770373,0.16834414,985,26.651304,19.601471,",,",",,",",,",",,"
13500,"Bennettsville, SC",6,26753,0.71277624,0.14327161,985,26.651304,19.601471,",,",",,",",,",",,"
13500,"Bennettsville, SC",7,26753,0.71277624,0.139689818,985,26.651304,19.601471,",,",",,",",,",",,"
13500,"Bennettsville, SC",8,26753,0.73784876,0.161180556,985,26.651304,19.601471,",,",",,",",,",",,"
13500,"Bennettsville, SC",9,26753,0.75933951,0.150435179,985,26.651304,19.601471,",,",",,",",,",",,"
13500,"Bennettsville, SC",10,26753,0.74859416,0.136108026,985,26.651304,19.601471,",,",",,",",,",",,"
13500,"Bennettsville, SC",11,26753,0.74501234,0.132526234,985,26.651304,19.601471,",,",",,",",,",",,"
13500,"Bennettsville, SC",12,26753,0.59815896,0.100290127,985,26.651304,19.601471,",,",",,",",,",",,"
13540,"Bennington, VT",1,35746,19.446213,1.722276092,4694,58.212303,-4.2935581,",,",",,",",,",",,"
13540,"Bennington, VT",2,35746,19.06687,1.661359549,4694,58.212303,-4.2935581,",,",",,",",,",",,"
13540,"Bennington, VT",3,35746,18.864738,1.586598396,4694,58.212303,-4.2935581,",,",",,",",,",",,"
13540,"Bennington, VT",4,35746,18.097744,1.658590555,4694,58.212303,-4.2935581,",,",",,",",,",",,"
13540,"Bennington, VT",5,35746,17.757166,1.644745946,4694,58.212303,-4.2935581,",,",",,",",,",",,"
13540,"Bennington, VT",6,35746,17.665791,1.556140065,4694,58.212303,-4.2935581,",,",",,",",,",",,"
13540,"Bennington, VT",7,35746,17.771009,1.500761509,4694,58.212303,-4.2935581,",,",",,",",,",",,"
13540,"Bennington, VT",8,35746,17.618717,1.495223641,4694,58.212303,-4.2935581,",,",",,",",,",",,"
13540,"Bennington, VT",9,35746,17.485809,1.459227443,4694,58.212303,-4.2935581,",,",",,",",,",",,"
13540,"Bennington, VT",10,35746,17.352901,1.320780873,4694,58.212303,-4.2935581,",,",",,",",,",",,"
13540,"Bennington, VT",11,35746,17.32798,1.229405999,4694,58.212303,-4.2935581,",,",",,",",,",",,"
13540,"Bennington, VT",12,35746,17.294752,1.234943986,4694,58.212303,-4.2935581,",,",",,",",,",",,"
13620,"Berlin, NH-VT",1,31741,2.6581643,0.802147985,3074,44.195328,5.5731583,",,",",,",",,",",,"
13620,"Berlin, NH-VT",2,31741,2.6044638,0.785366654,3074,44.195328,5.5731583,",,",",,",",,",",,"
13620,"Berlin, NH-VT",3,31741,2.6246014,0.745091438,3074,44.195328,5.5731583,",,",",,",",,",",,"
13620,"Berlin, NH-VT",4,31741,2.6212451,0.778654158,3074,44.195328,5.5731583,",,",",,",",,",",,"
13620,"Berlin, NH-VT",5,31741,2.6212451,0.778654158,3074,44.195328,5.5731583,",,",",,",",,",",,"
13620,"Berlin, NH-VT",6,31741,2.6514516,0.718241334,3074,44.195328,5.5731583,",,",",,",",,",",,"
13620,"Berlin, NH-VT",7,31741,2.6783018,0.735022664,3074,44.195328,5.5731583,",,",",,",",,",",,"
13620,"Berlin, NH-VT",8,31741,2.6346703,0.67460984,3074,44.195328,5.5731583,",,",",,",",,",",,"
13620,"Berlin, NH-VT",9,31741,2.6783018,0.681322396,3074,44.195328,5.5731583,",,",",,",",,",",,"
13620,"Berlin, NH-VT",10,31741,2.6682329,0.637690902,3074,44.195328,5.5731583,",,",",,",",,",",,"
13620,"Berlin, NH-VT",11,31741,2.6279576,0.583990574,3074,44.195328,5.5731583,",,",",,",",,",",,"
13620,"Berlin, NH-VT",12,31741,2.6380265,0.600771964,3074,44.195328,5.5731583,",,",",,",",,",",,"
13660,"Big Rapids, MI",1,43251,2.2458401,0.555151463,3191,43.872868,9.0429554,",,",",,",",,",",,"
