cbsa,city_name,date,venturedensity,highlyactiveventuredensity,prosperity11,prosperity19,recovery,medinc16,medinc17,medinc18,medinc19,change_medinc_1619,pct_black,pct_hisp,pct_native,pct_asian,pct_pacific,pct_white
18220,"Connersville, IN",2020q1,1.7774199,.5801365971565247,28.62414985895157,41.608498,12.984347,40851,41476,43317,46175,5324,2.3713028,1.2460119,.24575321,.034491681,0,95.507462
18220,"Connersville, IN",2019q2,1.8542165,.6245489120483398,28.62414985895157,41.608498,12.984347,40851,41476,43317,46175,5324,2.3713028,1.2460119,.24575321,.034491681,0,95.507462
18220,"Connersville, IN",2020q2,1.8782731,.5662577152252197,28.62414985895157,41.608498,12.984347,40851,41476,43317,46175,5324,2.3713028,1.2460119,.24575321,.034491681,0,95.507462
18220,"Connersville, IN",2019q3,1.7834342,.6037306785583496,28.62414985895157,41.608498,12.984347,40851,41476,43317,46175,5324,2.3713028,1.2460119,.24575321,.034491681,0,95.507462
18220,"Connersville, IN",2020q3,1.8903015,.561631441116333,28.62414985895157,41.608498,12.984347,40851,41476,43317,46175,5324,2.3713028,1.2460119,.24575321,.034491681,0,95.507462
18220,"Connersville, IN",2018q4,1.3846943,.3441958711958031,28.62414985895157,41.608498,12.984347,40851,41476,43317,46175,5324,2.3713028,1.2460119,.24575321,.034491681,0,95.507462
18220,"Connersville, IN",2019q4,1.7922242,.8660411834716797,28.62414985895157,41.608498,12.984347,40851,41476,43317,46175,5324,2.3713028,1.2460119,.24575321,.034491681,0,95.507462
18220,"Connersville, IN",2020q4,1.8690206,.5107422471046448,28.62414985895157,41.608498,12.984347,40851,41476,43317,46175,5324,2.3713028,1.2460119,.24575321,.034491681,0,95.507462
18260,"Cookeville, TN",2019q1,2.9321585,.531912088394165,20.87367153309641,29.729452,8.8557806,35567,36898,39453,41913,6346,1.6673112,4.8643398,.26889214,.96675271,.082736045,90.671509
18260,"Cookeville, TN",2020q1,2.9961014,.5577725768089294,20.87367153309641,29.729452,8.8557806,35567,36898,39453,41913,6346,1.6673112,4.8643398,.26889214,.96675271,.082736045,90.671509
18260,"Cookeville, TN",2019q2,2.9358783,.5308492779731751,20.87367153309641,29.729452,8.8557806,35567,36898,39453,41913,6346,1.6673112,4.8643398,.26889214,.96675271,.082736045,90.671509
18260,"Cookeville, TN",2020q2,3.0159395,.5340375900268555,20.87367153309641,29.729452,8.8557806,35567,36898,39453,41913,6346,1.6673112,4.8643398,.26889214,.96675271,.082736045,90.671509
18260,"Cookeville, TN",2019q3,2.961916,.5300522446632385,20.87367153309641,29.729452,8.8557806,35567,36898,39453,41913,6346,1.6673112,4.8643398,.26889214,.96675271,.082736045,90.671509
18260,"Cookeville, TN",2020q3,3.0046036,.5170333981513977,20.87367153309641,29.729452,8.8557806,35567,36898,39453,41913,6346,1.6673112,4.8643398,.26889214,.96675271,.082736045,90.671509
18260,"Cookeville, TN",2018q4,2.63167,.5064743322285399,20.87367153309641,29.729452,8.8557806,35567,36898,39453,41913,6346,1.6673112,4.8643398,.26889214,.96675271,.082736045,90.671509
18260,"Cookeville, TN",2019q4,2.9773262,.7965396642684937,20.87367153309641,29.729452,8.8557806,35567,36898,39453,41913,6346,1.6673112,4.8643398,.26889214,.96675271,.082736045,90.671509
18260,"Cookeville, TN",2020q4,2.9975183,.4754085838794708,20.87367153309641,29.729452,8.8557806,35567,36898,39453,41913,6346,1.6673112,4.8643398,.26889214,.96675271,.082736045,90.671509
18300,"Coos Bay, OR",2019q1,3.0310438,.7408382296562195,28.84584277016776,33.774506,4.9286628,39110,40848,43308,45051,5941,.40511259,6.4990735,1.895236,1.0237728,.047106113,85.255783
18300,"Coos Bay, OR",2020q1,2.136888,.6004332900047302,28.84584277016776,33.774506,4.9286628,39110,40848,43308,45051,5941,.40511259,6.4990735,1.895236,1.0237728,.047106113,85.255783
18300,"Coos Bay, OR",2019q2,3.094974,.8310926556587219,28.84584277016776,33.774506,4.9286628,39110,40848,43308,45051,5941,.40511259,6.4990735,1.895236,1.0237728,.047106113,85.255783
18300,"Coos Bay, OR",2020q2,2.1253924,.5862846374511719,28.84584277016776,33.774506,4.9286628,39110,40848,43308,45051,5941,.40511259,6.4990735,1.895236,1.0237728,.047106113,85.255783
18300,"Coos Bay, OR",2019q3,3.0996747,.8179305791854858,28.84584277016776,33.774506,4.9286628,39110,40848,43308,45051,5941,.40511259,6.4990735,1.895236,1.0237728,.047106113,85.255783
18300,"Coos Bay, OR",2020q3,2.1236238,.509351372718811,28.84584277016776,33.774506,4.9286628,39110,40848,43308,45051,5941,.40511259,6.4990735,1.895236,1.0237728,.047106113,85.255783
18300,"Coos Bay, OR",2018q4,2.2137468,.5153072287422539,28.84584277016776,33.774506,4.9286628,39110,40848,43308,45051,5941,.40511259,6.4990735,1.895236,1.0237728,.047106113,85.255783
18300,"Coos Bay, OR",2019q4,2.4801085,.9833753108978272,28.84584277016776,33.774506,4.9286628,39110,40848,43308,45051,5941,.40511259,6.4990735,1.895236,1.0237728,.047106113,85.255783
18300,"Coos Bay, OR",2020q4,2.1284876,.4147322773933411,28.84584277016776,33.774506,4.9286628,39110,40848,43308,45051,5941,.40511259,6.4990735,1.895236,1.0237728,.047106113,85.255783
18380,"Cordele, GA",2019q1,.63124883,.1181046217679977,3.214814254215785,26.099297,22.884481,31672,33194,35096,36042,4370,45.542202,3.4429622,0,.1893189,.11447189,49.883327
18380,"Cordele, GA",2020q1,.68487108,.1574728339910507,3.214814254215785,26.099297,22.884481,31672,33194,35096,36042,4370,45.542202,3.4429622,0,.1893189,.11447189,49.883327
18380,"Cordele, GA",2019q2,.6597569,.1323586404323578,3.214814254215785,26.099297,22.884481,31672,33194,35096,36042,4370,45.542202,3.4429622,0,.1893189,.11447189,49.883327
18380,"Cordele, GA",2020q2,.74052954,.153400257229805,3.214814254215785,26.099297,22.884481,31672,33194,35096,36042,4370,45.542202,3.4429622,0,.1893189,.11447189,49.883327
18380,"Cordele, GA",2019q3,.67808342,.139485627412796,3.214814254215785,26.099297,22.884481,31672,33194,35096,36042,4370,45.542202,3.4429622,0,.1893189,.11447189,49.883327
18380,"Cordele, GA",2020q3,.76360744,.1472913920879364,3.214814254215785,26.099297,22.884481,31672,33194,35096,36042,4370,45.542202,3.4429622,0,.1893189,.11447189,49.883327
18380,"Cordele, GA",2018q4,.63605452,.1323586029505793,3.214814254215785,26.099297,22.884481,31672,33194,35096,36042,4370,45.542202,3.4429622,0,.1893189,.11447189,49.883327
18380,"Cordele, GA",2019q4,.69030118,.2107556760311127,3.214814254215785,26.099297,22.884481,31672,33194,35096,36042,4370,45.542202,3.4429622,0,.1893189,.11447189,49.883327
18380,"Cordele, GA",2020q4,.77786148,.1228559613227844,3.214814254215785,26.099297,22.884481,31672,33194,35096,36042,4370,45.542202,3.4429622,0,.1893189,.11447189,49.883327
18420,"Corinth, MS",2019q1,1.3035672,.2520805299282074,10.92394018173218,30.66334,19.739399,38892,38919,40180,42086,3194,11.933136,3.1787543,.0026961446,.2965759,0,82.866005
18420,"Corinth, MS",2020q1,1.4221256,.2492029070854187,10.92394018173218,30.66334,19.739399,38892,38919,40180,42086,3194,11.933136,3.1787543,.0026961446,.2965759,0,82.866005
18420,"Corinth, MS",2019q2,1.3588176,.2434476315975189,10.92394018173218,30.66334,19.739399,38892,38919,40180,42086,3194,11.933136,3.1787543,.0026961446,.2965759,0,82.866005
18420,"Corinth, MS",2020q2,1.6229843,.2405700087547302,10.92394018173218,30.66334,19.739399,38892,38919,40180,42086,3194,11.933136,3.1787543,.0026961446,.2965759,0,82.866005
18420,"Corinth, MS",2019q3,1.4296074,.2546703815460205,10.92394018173218,30.66334,19.739399,38892,38919,40180,42086,3194,11.933136,3.1787543,.0026961446,.2965759,0,82.866005
18420,"Corinth, MS",2020q3,2.0506003,.2273328900337219,10.92394018173218,30.66334,19.739399,38892,38919,40180,42086,3194,11.933136,3.1787543,.0026961446,.2965759,0,82.866005
18420,"Corinth, MS",2018q4,1.434131,.227908402197935,10.92394018173218,30.66334,19.739399,38892,38919,40180,42086,3194,11.933136,3.1787543,.0026961446,.2965759,0,82.866005
18420,"Corinth, MS",2019q4,1.4209745,.3643081486225128,10.92394018173218,30.66334,19.739399,38892,38919,40180,42086,3194,11.933136,3.1787543,.0026961446,.2965759,0,82.866005
18420,"Corinth, MS",2020q4,1.9988029,.1807152628898621,10.92394018173218,30.66334,19.739399,38892,38919,40180,42086,3194,11.933136,3.1787543,.0026961446,.2965759,0,82.866005
18460,"Cornelia, GA",2019q1,2.1718132,.4630550146102905,16.7184874266386,39.874516,23.156029,41600,44474,49140,50563,8963,3.1909649,14.787344,.085152157,1.9360911,.17702684,77.293503
18460,"Cornelia, GA",2020q1,2.1893318,.50377357006073,16.7184874266386,39.874516,23.156029,41600,44474,49140,50563,8963,3.1909649,14.787344,.085152157,1.9360911,.17702684,77.293503
18460,"Cornelia, GA",2019q2,2.1590295,.4786795973777771,16.7184874266386,39.874516,23.156029,41600,44474,49140,50563,8963,3.1909649,14.787344,.085152157,1.9360911,.17702684,77.293503
18460,"Cornelia, GA",2020q2,2.2262626,.5056674480438232,16.7184874266386,39.874516,23.156029,41600,44474,49140,50563,8963,3.1909649,14.787344,.085152157,1.9360911,.17702684,77.293503
18460,"Cornelia, GA",2019q3,2.187438,.4772591590881348,16.7184874266386,39.874516,23.156029,41600,44474,49140,50563,8963,3.1909649,14.787344,.085152157,1.9360911,.17702684,77.293503
18460,"Cornelia, GA",2020q3,2.2144258,.4933571815490723,16.7184874266386,39.874516,23.156029,41600,44474,49140,50563,8963,3.1909649,14.787344,.085152157,1.9360911,.17702684,77.293503
18460,"Cornelia, GA",2018q4,2.0602255,.4616346836354081,16.7184874266386,39.874516,23.156029,41600,44474,49140,50563,8963,3.1909649,14.787344,.085152157,1.9360911,.17702684,77.293503
18460,"Cornelia, GA",2019q4,2.177495,.7286725044250488,16.7184874266386,39.874516,23.156029,41600,44474,49140,50563,8963,3.1909649,14.787344,.085152157,1.9360911,.17702684,77.293503
18460,"Cornelia, GA",2020q4,2.2153728,.4270711839199066,16.7184874266386,39.874516,23.156029,41600,44474,49140,50563,8963,3.1909649,14.787344,.085152157,1.9360911,.17702684,77.293503
18500,"Corning, NY",2019q1,2.2675791,.5916456580162048,52.30970320557103,44.742428,-7.5672755,48823,50157,51789,53663,4840,1.5660326,1.646927,.1068221,1.5349194,.0031113231,93.567856
18500,"Corning, NY",2020q1,2.7298601,.6101263761520386,52.30970320557103,44.742428,-7.5672755,48823,50157,51789,53663,4840,1.5660326,1.646927,.1068221,1.5349194,.0031113231,93.567856
18500,"Corning, NY",2019q2,2.4647944,.5821413397789002,52.30970320557103,44.742428,-7.5672755,48823,50157,51789,53663,4840,1.5660326,1.646927,.1068221,1.5349194,.0031113231,93.567856
18500,"Corning, NY",2020q2,2.7100594,.6035261154174805,52.30970320557103,44.742428,-7.5672755,48823,50157,51789,53663,4840,1.5660326,1.646927,.1068221,1.5349194,.0031113231,93.567856
18500,"Corning, NY",2019q3,2.4925153,.6051101684570313,52.30970320557103,44.742428,-7.5672755,48823,50157,51789,53663,4840,1.5660326,1.646927,.1068221,1.5349194,.0031113231,93.567856
18500,"Corning, NY",2020q3,2.3800471,.5855734348297119,52.30970320557103,44.742428,-7.5672755,48823,50157,51789,53663,4840,1.5660326,1.646927,.1068221,1.5349194,.0031113231,93.567856
18500,"Corning, NY",2018q4,2.1810341,.5805572446934054,52.30970320557103,44.742428,-7.5672755,48823,50157,51789,53663,4840,1.5660326,1.646927,.1068221,1.5349194,.0031113231,93.567856
18500,"Corning, NY",2019q4,2.67785,.899744987487793,52.30970320557103,44.742428,-7.5672755,48823,50157,51789,53663,4840,1.5660326,1.646927,.1068221,1.5349194,.0031113231,93.567856
18500,"Corning, NY",2020q4,2.3335814,.4826096594333649,52.30970320557103,44.742428,-7.5672755,48823,50157,51789,53663,4840,1.5660326,1.646927,.1068221,1.5349194,.0031113231,93.567856
18580,"Corpus Christi, TX",2019q1,2.0044827,.3862379193305969,33.61459649310393,37.182465,3.567868,51675,52883,54499,56013,4338,3.2845795,62.810699,.24034648,1.8464676,.056936447,30.868887
18580,"Corpus Christi, TX",2020q1,1.9394281,.463337779045105,33.61459649310393,37.182465,3.567868,51675,52883,54499,56013,4338,3.2845795,62.810699,.24034648,1.8464676,.056936447,30.868887
18580,"Corpus Christi, TX",2019q2,2.0162439,.3821471631526947,33.61459649310393,37.182465,3.567868,51675,52883,54499,56013,4338,3.2845795,62.810699,.24034648,1.8464676,.056936447,30.868887
18580,"Corpus Christi, TX",2020q2,1.871021,.4257253408432007,33.61459649310393,37.182465,3.567868,51675,52883,54499,56013,4338,3.2845795,62.810699,.24034648,1.8464676,.056936447,30.868887
18580,"Corpus Christi, TX",2019q3,2.0117269,.4252707958221436,33.61459649310393,37.182465,3.567868,51675,52883,54499,56013,4338,3.2845795,62.810699,.24034648,1.8464676,.056936447,30.868887
18580,"Corpus Christi, TX",2020q3,1.8770436,.3908400535583496,33.61459649310393,37.182465,3.567868,51675,52883,54499,56013,4338,3.2845795,62.810699,.24034648,1.8464676,.056936447,30.868887
18580,"Corpus Christi, TX",2018q4,1.889266,.3734542456918107,33.61459649310393,37.182465,3.567868,51675,52883,54499,56013,4338,3.2845795,62.810699,.24034648,1.8464676,.056936447,30.868887
18580,"Corpus Christi, TX",2019q4,2.003233,.6860581040382385,33.61459649310393,37.182465,3.567868,51675,52883,54499,56013,4338,3.2845795,62.810699,.24034648,1.8464676,.056936447,30.868887
18580,"Corpus Christi, TX",2020q4,1.8318746,.3287965357303619,33.61459649310393,37.182465,3.567868,51675,52883,54499,56013,4338,3.2845795,62.810699,.24034648,1.8464676,.056936447,30.868887
18620,"Corsicana, TX",2019q1,1.824271,.3466940224170685,36.04382451623678,33.394066,-2.6497586,43388,45103,47920,48529,5141,12.199204,27.255842,.25104603,.67966121,1.3409531,56.048576
18620,"Corsicana, TX",2020q1,1.896597,.3525902032852173,36.04382451623678,33.394066,-2.6497586,43388,45103,47920,48529,5141,12.199204,27.255842,.25104603,.67966121,1.3409531,56.048576
18620,"Corsicana, TX",2019q2,1.9280432,.3738163411617279,36.04382451623678,33.394066,-2.6497586,43388,45103,47920,48529,5141,12.199204,27.255842,.25104603,.67966121,1.3409531,56.048576
18620,"Corsicana, TX",2020q2,1.9587033,.3502317070960999,36.04382451623678,33.394066,-2.6497586,43388,45103,47920,48529,5141,12.199204,27.255842,.25104603,.67966121,1.3409531,56.048576
18620,"Corsicana, TX",2019q3,1.9168406,.3749955892562866,36.04382451623678,33.394066,-2.6497586,43388,45103,47920,48529,5141,12.199204,27.255842,.25104603,.67966121,1.3409531,56.048576
18620,"Corsicana, TX",2020q3,1.9866118,.3600586652755737,36.04382451623678,33.394066,-2.6497586,43388,45103,47920,48529,5141,12.199204,27.255842,.25104603,.67966121,1.3409531,56.048576
18620,"Corsicana, TX",2018q4,1.4623412,.3443355684001368,36.04382451623678,33.394066,-2.6497586,43388,45103,47920,48529,5141,12.199204,27.255842,.25104603,.67966121,1.3409531,56.048576
18620,"Corsicana, TX",2019q4,1.906031,.5330125689506531,36.04382451623678,33.394066,-2.6497586,43388,45103,47920,48529,5141,12.199204,27.255842,.25104603,.67966121,1.3409531,56.048576
18620,"Corsicana, TX",2020q4,1.9370841,.316427081823349,36.04382451623678,33.394066,-2.6497586,43388,45103,47920,48529,5141,12.199204,27.255842,.25104603,.67966121,1.3409531,56.048576
18660,"Cortland, NY",2019q1,2.8878944,.6787217259407044,63.47065302530925,43.703197,-19.767456,50910,52451,54489,56023,5113,1.897002,2.7013476,.22354539,.76047218,0,92.61882
18660,"Cortland, NY",2020q1,2.7232046,.6909209489822388,63.47065302530925,43.703197,-19.767456,50910,52451,54489,56023,5113,1.897002,2.7013476,.22354539,.76047218,0,92.61882
18660,"Cortland, NY",2019q2,2.8329978,.6887029409408569,63.47065302530925,43.703197,-19.767456,50910,52451,54489,56023,5113,1.897002,2.7013476,.22354539,.76047218,0,92.61882
18660,"Cortland, NY",2020q2,2.7315223,.6537687182426453,63.47065302530925,43.703197,-19.767456,50910,52451,54489,56023,5113,1.897002,2.7013476,.22354539,.76047218,0,92.61882
18660,"Cortland, NY",2019q3,2.7839236,.6720676422119141,63.47065302530925,43.703197,-19.767456,50910,52451,54489,56023,5113,1.897002,2.7013476,.22354539,.76047218,0,92.61882
18660,"Cortland, NY",2020q3,2.7686746,.6338063478469849,63.47065302530925,43.703197,-19.767456,50910,52451,54489,56023,5113,1.897002,2.7013476,.22354539,.76047218,0,92.61882
18660,"Cortland, NY",2018q4,1.9098163,.4470466885727361,63.47065302530925,43.703197,-19.767456,50910,52451,54489,56023,5113,1.897002,2.7013476,.22354539,.76047218,0,92.61882
18660,"Cortland, NY",2019q4,2.7054603,1.018082618713379,63.47065302530925,43.703197,-19.767456,50910,52451,54489,56023,5113,1.897002,2.7013476,.22354539,.76047218,0,92.61882
18660,"Cortland, NY",2020q4,2.7431669,.5572837591171265,63.47065302530925,43.703197,-19.767456,50910,52451,54489,56023,5113,1.897002,2.7013476,.22354539,.76047218,0,92.61882
18700,"Corvallis, OR",2019q1,4.848485,1.128768444061279,48.6485562854343,49.993477,1.3449206,52015,54682,58655,62077,10062,1.0284611,7.3978949,.52685302,7.0642214,.23269343,80.216667
18700,"Corvallis, OR",2020q1,4.7783751,1.232634782791138,48.6485562854343,49.993477,1.3449206,52015,54682,58655,62077,10062,1.0284611,7.3978949,.52685302,7.0642214,.23269343,80.216667
18700,"Corvallis, OR",2019q2,4.8173251,1.169276356697083,48.6485562854343,49.993477,1.3449206,52015,54682,58655,62077,10062,1.0284611,7.3978949,.52685302,7.0642214,.23269343,80.216667
18700,"Corvallis, OR",2020q2,4.827971,1.207187533378601,48.6485562854343,49.993477,1.3449206,52015,54682,58655,62077,10062,1.0284611,7.3978949,.52685302,7.0642214,.23269343,80.216667
18700,"Corvallis, OR",2019q3,4.8204408,1.188361763954163,48.6485562854343,49.993477,1.3449206,52015,54682,58655,62077,10062,1.0284611,7.3978949,.52685302,7.0642214,.23269343,80.216667
18700,"Corvallis, OR",2020q3,4.8253746,1.16356360912323,48.6485562854343,49.993477,1.3449206,52015,54682,58655,62077,10062,1.0284611,7.3978949,.52685302,7.0642214,.23269343,80.216667
18700,"Corvallis, OR",2018q4,4.9669547,1.132663190381709,48.6485562854343,49.993477,1.3449206,52015,54682,58655,62077,10062,1.0284611,7.3978949,.52685302,7.0642214,.23269343,80.216667
18700,"Corvallis, OR",2019q4,4.8069382,1.750408887863159,48.6485562854343,49.993477,1.3449206,52015,54682,58655,62077,10062,1.0284611,7.3978949,.52685302,7.0642214,.23269343,80.216667
18700,"Corvallis, OR",2020q4,4.7529278,.9688141345977783,48.6485562854343,49.993477,1.3449206,52015,54682,58655,62077,10062,1.0284611,7.3978949,.52685302,7.0642214,.23269343,80.216667
18740,"Coshocton, OH",2019q1,1.536868,.3601281642913818,31.64110703468323,44.561569,12.920463,43380,43251,44491,46606,3226,1.1452781,1.0632772,.22960229,.29246959,0,95.872627
18740,"Coshocton, OH",2020q1,1.6031122,.3842169940471649,31.64110703468323,44.561569,12.920463,43380,43251,44491,46606,3226,1.1452781,1.0632772,.22960229,.29246959,0,95.872627
18740,"Coshocton, OH",2019q2,1.5272324,.3516970574855804,31.64110703468323,44.561569,12.920463,43380,43251,44491,46606,3226,1.1452781,1.0632772,.22960229,.29246959,0,95.872627
18740,"Coshocton, OH",2020q2,1.6171641,.3777933120727539,31.64110703468323,44.561569,12.920463,43380,43251,44491,46606,3226,1.1452781,1.0632772,.22960229,.29246959,0,95.872627
18740,"Coshocton, OH",2019q3,1.5145857,.3601281642913818,31.64110703468323,44.561569,12.920463,43380,43251,44491,46606,3226,1.1452781,1.0632772,.22960229,.29246959,0,95.872627
18740,"Coshocton, OH",2020q3,1.5938783,.3785962760448456,31.64110703468323,44.561569,12.920463,43380,43251,44491,46606,3226,1.1452781,1.0632772,.22960229,.29246959,0,95.872627
18740,"Coshocton, OH",2018q4,1.5333751,.3408570895466481,31.64110703468323,44.561569,12.920463,43380,43251,44491,46606,3226,1.1452781,1.0632772,.22960229,.29246959,0,95.872627
18740,"Coshocton, OH",2019q4,1.5573435,.5407944917678833,31.64110703468323,44.561569,12.920463,43380,43251,44491,46606,3226,1.1452781,1.0632772,.22960229,.29246959,0,95.872627
18740,"Coshocton, OH",2020q4,1.5481094,.2962927222251892,31.64110703468323,44.561569,12.920463,43380,43251,44491,46606,3226,1.1452781,1.0632772,.22960229,.29246959,0,95.872627
18780,"Craig, CO",2019q1,1.8860662,.4849884510040283,53.87803268432617,37.157185,-16.720848,53664,53010,52807,57229,3565,.99032527,15.570961,.54086995,.13712196,0,80.315384
18780,"Craig, CO",2020q1,1.9117271,.5286117792129517,53.87803268432617,37.157185,-16.720848,53664,53010,52807,57229,3565,.99032527,15.570961,.54086995,.13712196,0,80.315384
18780,"Craig, CO",2019q2,1.7936875,.5234795808792114,53.87803268432617,37.157185,-16.720848,53664,53010,52807,57229,3565,.99032527,15.570961,.54086995,.13712196,0,80.315384
18780,"Craig, CO",2020q2,1.9926977,.5322431325912476,53.87803268432617,37.157185,-16.720848,53664,53010,52807,57229,3565,.99032527,15.570961,.54086995,.13712196,0,80.315384
18780,"Craig, CO",2019q3,1.8129331,.4657428860664368,53.87803268432617,37.157185,-16.720848,53664,53010,52807,57229,3565,.99032527,15.570961,.54086995,.13712196,0,80.315384
18780,"Craig, CO",2020q3,2.077548,.4962460100650787,53.87803268432617,37.157185,-16.720848,53664,53010,52807,57229,3565,.99032527,15.570961,.54086995,.13712196,0,80.315384
18780,"Craig, CO",2018q4,1.482679,.4772901697767514,53.87803268432617,37.157185,-16.720848,53664,53010,52807,57229,3565,.99032527,15.570961,.54086995,.13712196,0,80.315384
18780,"Craig, CO",2019q4,1.8963305,.7775211930274963,53.87803268432617,37.157185,-16.720848,53664,53010,52807,57229,3565,.99032527,15.570961,.54086995,.13712196,0,80.315384
18780,"Craig, CO",2020q4,2.1546848,.4371078908443451,53.87803268432617,37.157185,-16.720848,53664,53010,52807,57229,3565,.99032527,15.570961,.54086995,.13712196,0,80.315384
18820,"Crawfordsville, IN",2019q1,2.2544811,.5049229860305786,51.61092483997345,57.3437,5.7327757,50253,53075,53610,55522,5269,.72348315,4.7953615,.17238227,.82012171,.028730378,91.877136
18820,"Crawfordsville, IN",2020q1,2.1526549,.4897753000259399,51.61092483997345,57.3437,5.7327757,50253,53075,53610,55522,5269,.72348315,4.7953615,.17238227,.82012171,.028730378,91.877136
18820,"Crawfordsville, IN",2019q2,2.2191367,.4872507154941559,51.61092483997345,57.3437,5.7327757,50253,53075,53610,55522,5269,.72348315,4.7953615,.17238227,.82012171,.028730378,91.877136
18820,"Crawfordsville, IN",2020q2,2.2140872,.5032399296760559,51.61092483997345,57.3437,5.7327757,50253,53075,53610,55522,5269,.72348315,4.7953615,.17238227,.82012171,.028730378,91.877136
18820,"Crawfordsville, IN",2019q3,2.1901035,.5049229860305786,51.61092483997345,57.3437,5.7327757,50253,53075,53610,55522,5269,.72348315,4.7953615,.17238227,.82012171,.028730378,91.877136
18820,"Crawfordsville, IN",2020q3,2.1703274,.5158630013465881,51.61092483997345,57.3437,5.7327757,50253,53075,53610,55522,5269,.72348315,4.7953615,.17238227,.82012171,.028730378,91.877136
18820,"Crawfordsville, IN",2018q4,2.114466,.4796768504291846,51.61092483997345,57.3437,5.7327757,50253,53075,53610,55522,5269,.72348315,4.7953615,.17238227,.82012171,.028730378,91.877136
18820,"Crawfordsville, IN",2019q4,2.176218,.7207775712013245,51.61092483997345,57.3437,5.7327757,50253,53075,53610,55522,5269,.72348315,4.7953615,.17238227,.82012171,.028730378,91.877136
18820,"Crawfordsville, IN",2020q4,2.1358242,.4258183836936951,51.61092483997345,57.3437,5.7327757,50253,53075,53610,55522,5269,.72348315,4.7953615,.17238227,.82012171,.028730378,91.877136
18860,"Crescent City, CA",2019q1,1.1847713,.2913766801357269,15.43042463064194,26.498203,11.067779,42363,41287,45258,45283,2920,3.2696855,19.745409,7.0667396,3.1351154,.1600291,61.931259
18860,"Crescent City, CA",2020q1,1.2088522,.2809417247772217,15.43042463064194,26.498203,11.067779,42363,41287,45258,45283,2920,3.2696855,19.745409,7.0667396,3.1351154,.1600291,61.931259
18860,"Crescent City, CA",2019q2,1.2016279,.3010089695453644,15.43042463064194,26.498203,11.067779,42363,41287,45258,45283,2920,3.2696855,19.745409,7.0667396,3.1351154,.1600291,61.931259
18860,"Crescent City, CA",2020q2,1.2112601,.2729147970676422,15.43042463064194,26.498203,11.067779,42363,41287,45258,45283,2920,3.2696855,19.745409,7.0667396,3.1351154,.1600291,61.931259
18860,"Crescent City, CA",2019q3,1.2112602,.2697040438652039,15.43042463064194,26.498203,11.067779,42363,41287,45258,45283,2920,3.2696855,19.745409,7.0667396,3.1351154,.1600291,61.931259
18860,"Crescent City, CA",2020q3,1.2120628,.2560583055019379,15.43042463064194,26.498203,11.067779,42363,41287,45258,45283,2920,3.2696855,19.745409,7.0667396,3.1351154,.1600291,61.931259
18860,"Crescent City, CA",2018q4,1.1034508,.2961928277771088,15.43042463064194,26.498203,11.067779,42363,41287,45258,45283,2920,3.2696855,19.745409,7.0667396,3.1351154,.1600291,61.931259
18860,"Crescent City, CA",2019q4,1.1952064,.419004499912262,15.43042463064194,26.498203,11.067779,42363,41287,45258,45283,2920,3.2696855,19.745409,7.0667396,3.1351154,.1600291,61.931259
18860,"Crescent City, CA",2020q4,1.2096547,.2255560606718063,15.43042463064194,26.498203,11.067779,42363,41287,45258,45283,2920,3.2696855,19.745409,7.0667396,3.1351154,.1600291,61.931259
18880,"Crestview-Fort Walton Beach-Destin, FL",2019q1,6.7048268,1.43937873840332,40.64554328244665,40.478493,-.16705054,55199,57421,59877,62161,6962,8.2652102,8.5000887,.25252154,2.4675066,.066162847,76.29348
18880,"Crestview-Fort Walton Beach-Destin, FL",2020q1,7.9138336,1.626947999000549,40.64554328244665,40.478493,-.16705054,55199,57421,59877,62161,6962,8.2652102,8.5000887,.25252154,2.4675066,.066162847,76.29348
18880,"Crestview-Fort Walton Beach-Destin, FL",2019q2,6.7172122,1.468835830688477,40.64554328244665,40.478493,-.16705054,55199,57421,59877,62161,6962,8.2652102,8.5000887,.25252154,2.4675066,.066162847,76.29348
18880,"Crestview-Fort Walton Beach-Destin, FL",2020q2,7.9702578,1.580453753471375,40.64554328244665,40.478493,-.16705054,55199,57421,59877,62161,6962,8.2652102,8.5000887,.25252154,2.4675066,.066162847,76.29348
18880,"Crestview-Fort Walton Beach-Destin, FL",2019q3,7.5550222,1.597567796707153,40.64554328244665,40.478493,-.16705054,55199,57421,59877,62161,6962,8.2652102,8.5000887,.25252154,2.4675066,.066162847,76.29348
18880,"Crestview-Fort Walton Beach-Destin, FL",2020q3,8.050746,1.509544134140015,40.64554328244665,40.478493,-.16705054,55199,57421,59877,62161,6962,8.2652102,8.5000887,.25252154,2.4675066,.066162847,76.29348
18880,"Crestview-Fort Walton Beach-Destin, FL",2018q4,6.333571,1.427662867407445,40.64554328244665,40.478493,-.16705054,55199,57421,59877,62161,6962,8.2652102,8.5000887,.25252154,2.4675066,.066162847,76.29348
18880,"Crestview-Fort Walton Beach-Destin, FL",2019q4,7.9994631,2.382070541381836,40.64554328244665,40.478493,-.16705054,55199,57421,59877,62161,6962,8.2652102,8.5000887,.25252154,2.4675066,.066162847,76.29348
18880,"Crestview-Fort Walton Beach-Destin, FL",2020q4,7.9503984,1.306745171546936,40.64554328244665,40.478493,-.16705054,55199,57421,59877,62161,6962,8.2652102,8.5000887,.25252154,2.4675066,.066162847,76.29348
