cbsa,city_name,q418_venturedensity,q119_venturedensity,q219_venturedensity,q319_venturedensity,q419_venturedensity,q120_venturedensity,q220_venturedensity,q320_venturedensity,q420_venturedensity,q418_highlyactiveventuredensity,q119_highlyactiveventuredensity,q219_highlyactiveventuredensity,q319_highlyactiveventuredensity,q419_highlyactiveventuredensity,q120_highlyactiveventuredensity,q220_highlyactiveventuredensity,q320_highlyactiveventuredensity,q420_highlyactiveventuredensity,prosperity11,prosperity19,recovery,medinc16,medinc17,medinc18,medinc19,change_medinc_1619,pct_black,pct_hisp,pct_native,pct_asian,pct_pacific,pct_white
13100,"Beatrice, NE",2.025288581848145,2.1818495,2.0572951,2.0293775,2.0071869,2.0000286,2.0143452,2.0000286,1.9026757,.4177334563041817,.42520294,.41661298,.42735043,.63565695,.44810948,.46385774,.48962763,.40086472,70.99230813980103,61.865219,-9.1270885,48731,52223,51662,53110,4379,.60201907,2.5377419,.66222101,.66222101,0,94.466057
13140,"Beaumont-Port Arthur, TX",1.67787504196167,1.8134078,1.7788584,1.7940817,1.7935418,1.7787144,1.8282351,1.9051074,1.8948865,.3508915612337133,.35564211,.35585806,.37550798,.55602825,.37824315,.36946186,.35369873,.30338627,47.97621011734009,39.662819,-8.3133907,47170,48962,51094,54016,6846,24.178463,15.788994,.22951914,2.7390466,.032896902,55.705082
13180,"Beaver Dam, WI",3.128417015075684,3.451318,3.4369271,3.4406815,3.4377613,3.4212849,3.4559064,3.4592435,3.4582007,.7696013094773595,.80276304,.78774643,.83467335,1.2551385,.8770119,.86741793,.83425623,.67825031,73.65846061706543,62.53915,-11.11931,54111,56038,58870,60652,6541,2.7828763,4.7905149,.35341731,.59852934,.028501397,89.896828
13220,"Beckley, WV",1.009902358055115,.98647124,.9946267,.99716449,1.0252593,1.0197418,1.0453867,1.0500823,1.0398917,.2760083908922382,.25053239,.25090492,.2544753,.39019728,.26841617,.26216868,.25536469,.21460225,31.51177841813668,37.3536,5.8418212,39900,41141,41471,42817,2917,6.7711315,1.4643013,.30800822,.60339314,.029454337,89.041306
13260,"Bedford, IN",1.606016635894775,1.8244778,1.90672,1.8472027,1.8215922,1.8583847,1.8778632,1.8995059,1.8922915,.4783032317238395,.49994588,.50211012,.53890276,.78887564,.57064527,.56054538,.5331313,.4393464,19.86344985961914,38.334782,18.471333,46044,49985,52092,53610,7566,.3951875,1.6707649,.49617985,.48959339,.059278123,95.683678
13300,"Beeville, TX",1.10387909412384,1.1122807,1.4658271,1.3387094,1.3996199,1.3718129,1.2916414,1.322878,1.2763212,.2125250593282619,.21649751,.23238723,.24629074,.38135341,.26416668,.26430932,.267369,.21083575,23.26122856140137,28.811693,5.5504646,44005,45415,42032,44578,573,6.8320503,58.857441,.42317009,.51823002,.0122658,31.38205
13340,"Bellefontaine, OH",2.818762302398682,2.5908444,2.5422552,2.483254,2.4763129,2.5191176,2.5318432,2.5538242,2.554981,.6212473761045363,.60562938,.6125707,.6125707,.93273866,.64207131,.62529647,.6154629,.53332406,49.20182198948331,58.587654,9.3858318,51136,53051,55150,56754,5618,1.6616647,1.6329774,.13902375,.82090211,.068408512,93.357758
13380,"Bellingham, WA",5.873266696929932,6.0247169,6.2215824,6.1928582,6.1842175,6.3327422,6.2858028,6.3093896,6.27074,1.480695322677021,1.5146738,1.5780772,1.557585,2.3439963,1.5882357,1.5261168,1.4678512,1.262812,55.66586923599243,48.607361,-7.0585084,54207,56419,59285,62984,8777,.9288066,9.4216585,2.6242976,4.0978894,.27171329,78.922745
13420,"Bemidji, MN",1.456031560897827,1.692,1.7155205,1.7133155,1.7277707,1.7321808,1.8370427,1.8208724,1.8385128,.4983388820583307,.50568902,.51156914,.51156914,.80704439,.54635972,.53704953,.50470901,.42238751,41.67024649106539,47.357037,5.68679,45201,45923,47410,49160,3959,1.0171756,2.4351873,19.647436,.74995154,.068961062,71.891907
13460,"Bend, OR",5.615685939788818,6.0500293,6.1345911,6.1586795,6.2413878,6.2601418,6.3353829,6.3506556,6.3699713,1.346921546411522,1.3472584,1.3910553,1.3964458,2.1067967,1.4448469,1.4260929,1.371852,1.1624134,39.38365677424839,48.735874,9.3522177,54211,59152,63680,67043,12832,.58093649,7.9747224,.55248028,1.0759674,.15946223,87.251076
13500,"Bennettsville, SC",.8486745357513428,.70919448,.72352159,.72352159,.69367337,.64591616,.69128549,.73665482,.69725513,.1258947326427107,.12894444,.16118056,.14506251,.22207099,.14565946,.15759876,.15043518,.1229748,7.049833416938782,26.651304,19.601471,32601,33921,34203,33586,985,50.356968,3.315516,2.9192989,.43359622,0,39.083466
13540,"Bennington, VT",19.34002494812012,19.526512,19.604042,19.433754,19.450829,19.12594,17.840233,17.625179,17.325211,1.630901259379759,1.6087499,1.6142877,1.6004431,2.3978956,1.6567447,1.6198255,1.4850708,1.2617103,62.50586122936673,58.212303,-4.2935581,51489,52251,53040,56183,4694,.55390811,2.0058188,.17064847,1.0071057,.25737146,94.116821
13620,"Berlin, NH",3.016613483428955,2.9098842,2.7118645,2.632992,2.59887,2.6290765,2.631314,2.663758,2.6447389,.8659171034905185,.86927336,.79879177,.7904011,1.1646249,.77753538,.75851655,.69698495,.60748446,38.62216949462891,44.195328,5.5731583,44043,44120,44745,47117,3074,2.4258845,2.9457169,.30874893,.52928388,.08821398,92.044991
13660,"Big Rapids, MI",2.088274955749512,2.1463878,2.2324808,2.2792382,2.2557359,2.2497983,2.2468297,2.2587047,2.2230799,.4957770174249284,.5031988,.5046832,.53733909,.8045243,.53931826,.53931826,.519032,.43788683,34.82991260290146,43.872868,9.0429554,41827,43470,44460,45018,3191,2.9479086,2.2935886,.62657511,.79998147,.020808768,91.214073
13700,"Big Spring, TX",1,1.1629878,1.1935035,1.185027,1.2048056,1.2127172,1.2477537,1.2714881,1.2500141,.1966567930763232,.22378191,.2407351,.2322585,.37127453,.2497768,.23508404,.22717255,.21021938,39.16844940185547,34.44268,-4.725769,51219,51084,51961,54208,2989,5.1940908,42.510109,.71253681,.69327903,.03026218,48.650581
13720,"Big Stone Gap, VA",1.408928990364075,1.5174193,1.5045161,1.4309677,1.4219354,1.3797849,1.3797849,1.4288172,1.3643011,.3303226035561291,.31483871,.31225806,.31354839,.44387096,.30709678,.30451614,.31397849,.27784947,18.8519857270377,29.637877,10.785891,34160,34542,34649,38175,4015,5.080554,1.2365743,.10128133,.80082911,.044752214,91.195587
13740,"Billings, MT",2.531897783279419,2.647233,2.6226957,2.5916734,2.5835526,2.5825012,2.6051691,2.6257336,2.6052859,.6042857399968435,.59871215,.60081536,.63113654,.94206023,.64287943,.62698853,.58691084,.48104957,65.38459620268449,55.879944,-9.504652,54867,57812,58878,61278,6411,.45512673,5.3403397,3.6387801,.64332026,.075947531,87.167656
13780,"Binghamton, NY",2.087314605712891,2.1587112,2.1386943,2.1754289,2.1426623,2.0966265,2.2769637,2.3093157,2.5061383,.4625267442192237,.47094747,.46970817,.52112341,.74382389,.49950749,.4975138,.48754537,.45451209,55.10446426195976,44.77507,-10.329394,49707,50673,52779,54295,4588,4.2410512,3.7573283,.15834691,3.6167591,.019018166,85.719009
13820,"Birmingham-Hoover, AL",3.343734741210938,3.5580454,3.574064,3.6062121,3.6498306,3.6316013,3.7252154,3.7691786,3.6720045,.7880819630012741,.80975235,.82540005,.85487866,1.281595,.86855859,.85879421,.82809454,.71749735,37.82841251881139,40.752552,2.9241395,50529,52088,54291,57447,6918,30.069103,4.5401859,.18648706,1.4623202,.026535708,62.012474
13900,"Bismarck, ND",2.445382595062256,2.5122635,2.4605684,2.4619732,2.4542003,2.4493306,2.4721811,2.4606414,2.4300387,.5473548118409801,.57482564,.58100659,.61331594,.91955251,.63007939,.6212762,.59689033,.51058155,80.12249348958333,52.119179,-28.003315,64918,66467,68474,71398,6480,1.8791715,2.738759,3.6563845,.75527632,.077645235,89.143784
13940,"Blackfoot, ID",4.894453525543213,5.3394313,5.4580016,5.5158048,5.3809967,5.0589037,5.0796432,5.1142097,5.1930828,1.159354830484821,1.1762934,1.1668831,1.1623632,1.7143207,1.0341544,1.0109009,.99393207,.82298708,52.93005540635851,49.142673,-3.7873819,49943,51307,51288,55472,5529,.28360131,17.99123,5.1266389,.57374722,.052357163,73.734154
13980,"Blacksburg-Christiansburg, VA",1.161433219909668,1.243372,1.2220885,1.223665,1.2177968,1.218585,1.2157823,1.2081623,1.1902071,.3140344985318756,.31241953,.31215677,.31517851,.46954894,.3327395,.32441881,.31022987,.26267064,25.57018062046596,42.175014,16.604834,47456,50409,52189,55065,7609,4.7162514,2.7532451,.22783823,4.2246003,.058158707,85.980751
14010,"Bloomington, IL",2.518481016159058,2.5317392,2.5209603,2.5241604,2.5114281,2.5230162,2.5235779,2.6164253,2.5944583,.6093555777903533,.61070293,.61575568,.63074529,.94869536,.66273963,.65409034,.64664507,.55273569,76.49819977052751,62.855118,-13.643082,62317,63333,64646,67675,5358,8.2553978,4.9224119,.16572216,5.0771246,.019121788,79.467834
14020,"Bloomington, IN",2.544676542282105,2.6671827,2.6425784,2.6397278,2.6447787,2.6139731,2.6312764,2.70719,2.7034893,.6451167372553432,.64781725,.6469171,.66477036,.99603033,.69232529,.67872286,.65021765,.56120157,41.9515442276001,45.725796,3.7742515,43828,46146,47365,49798,5970,2.6766927,3.1441278,.20681906,5.9021134,.013748087,85.086914
14100,"Bloomsburg-Berwick, PA",2.312485933303833,2.3747969,2.315567,2.305562,2.3401127,2.3281066,2.3409131,2.3299744,2.2947567,.5351854909948199,.57869166,.55547994,.54667556,.84882784,.58616209,.56801963,.54560834,.45302832,51.81711053848267,50.139439,-1.6776719,48755,49968,50947,51745,2990,1.7302974,2.7556148,.10598519,1.6278849,.023816897,92.802536
14140,"Bluefield, WV-VA",.9436522126197815,1.0603683,1.0688512,1.0681257,1.2648393,1.2508551,1.272611,1.2999493,1.2748691,.2419433437740725,.24418767,.2399462,.24608666,.41942257,.29094914,.28489769,.2825869,.23615126,23.47532877246184,30.599417,7.1240878,37729,39073,40218,41715,3986,4.8503385,1.1222315,.18255953,.57177275,.029654341,91.909927
14180,"Blytheville, AR",.7330687046051025,.68295151,.68000954,.69379354,.70022607,.70757753,.75474936,.80168772,.78894752,.0992446542666005,.10659825,.11027182,.13140726,.1847053,.13661453,.1476417,.14012504,.12346125,19.22254999478658,30.941799,11.719249,35003,36417,37237,39962,4959,33.736885,4.1304655,.056971941,.56497175,.078336418,58.27755
14220,"Bogalusa, LA",2.073590993881226,2.0369833,2.0130789,2.0472279,2.0563343,2.0375524,2.0546269,2.0039728,1.9112014,.355148798017655,.37222326,.36539349,.36539349,.5540663,.38360623,.37677646,.35457966,.30107969,18.8095166683197,30.470423,11.660906,31013,32962,34985,37570,6557,30.119522,2.2784538,.23042963,.09906321,0,65.541077
14260,"Boise City, ID",5.266916275024414,5.4652171,5.5944915,5.6402221,5.6761842,5.6666913,5.7298317,5.7607126,5.7615795,1.173751318923477,1.2012843,1.2363797,1.2684031,1.8916149,1.3105098,1.2890035,1.2073108,1.0263972,42.73713077439202,49.894878,7.1577477,52377,54120,57105,60568,8191,.96448362,13.693135,.50974822,1.8666382,.16335018,80.145287
14300,"Bonham, TX",4.431707382202148,4.607451,4.5544362,4.8038464,4.8548527,4.8259354,4.8813601,4.8371806,4.6291389,1.183189545337125,1.1928285,1.120536,1.1337895,1.7145405,1.1615018,1.1357977,1.1076839,.94703358,30.93800017412971,44.006054,13.068054,45471,47875,50761,54648,9177,5.628746,11.292237,.66884792,.636998,.037640791,78.787964
14380,"Boone, NC",3.138248205184937,3.3812189,3.3894138,3.4029353,3.4017062,3.369746,3.4675386,3.5008645,3.4530609,.8842306605554507,.88668901,.86374325,.89447415,1.3554378,.96590644,.9700039,.94350702,.79709136,30.12362058162689,38.082588,7.9589677,39443,41541,45268,47526,8083,1.7369139,3.6577151,.65361857,1.1033227,.096495219,91.683205
14420,"Borger, TX",.7411329746246338,.96503323,.96816641,1.0178678,1.1040032,1.0558798,1.0350085,1.041275,1.0350085,.2287254243388896,.23499185,.23185863,.22374184,.36555004,.22082186,.21410368,.20365959,.1911267,43.36184005737304,30.590786,-12.771054,50114,50035,50651,52524,2410,1.4383433,23.257122,1.5507871,.35607198,.70277363,70.361694
14460,"Boston-Cambridge-Newton, MA-NH",6.257935047149658,6.447515,6.5155978,6.5246878,6.5555868,6.3849115,6.4336724,6.4774632,6.5346069,1.367003432174641,1.3844327,1.4250767,1.4826353,2.2267721,1.5293298,1.5109056,1.4532107,1.2420214,78.10347712693149,62.741146,-15.362331,77809,81838,85508,90333,12524,7.5621653,11.145621,.11441647,7.901545,.029571557,70.346642
14500,"Boulder, CO",12.05927085876465,12.342121,12.338185,12.293961,12.349492,12.327816,12.453245,12.54969,12.525579,2.796850365413503,2.8129661,2.7861688,2.8468843,4.2765107,2.9392068,2.911098,2.8262711,2.4129431,86.31368541717529,58.948433,-27.365253,72282,75669,78642,83019,10737,.83687329,13.872438,.2821618,4.7080712,.056742426,77.57093
14540,"Bowling Green, KY",2.674767971038818,2.5699658,2.5704365,2.5971193,2.6006021,2.5905399,2.6020172,2.6491838,2.6337759,.6117991281877305,.57026708,.59285194,.62087852,.93271703,.63501799,.61992466,.6068753,.52606344,31.3436465391091,39.724926,8.381279,45356,46716,49068,49700,4344,6.7857513,4.5043497,.29054773,3.0550494,.27622092,82.725876
14580,"Bozeman, MT",5.265754699707031,5.4071689,5.4588447,5.4729381,5.4137807,5.3716741,5.4221325,5.5042567,5.7720313,1.333653500227582,1.3707138,1.3654941,1.3855903,2.1171422,1.4488366,1.4244776,1.3731498,1.1511352,65.81375630696614,56.081699,-9.7320566,57021,59397,61499,66397,9376,.39328909,3.7311568,.7588166,1.3529145,.0064777029,91.614151
14620,"Bradford, PA",1.974627137184143,1.9876738,1.9476535,1.9356474,1.9316453,1.8444902,1.9103012,1.9058546,1.8996291,.4775753256289855,.50425547,.49358341,.45089513,.68301272,.47312862,.45623115,.41710022,.34328505,55.27173056969276,50.154533,-5.117197,44023,45866,46953,48647,4624,2.3550155,2.0965676,.13284703,.51206493,.050723411,93.476006
14660,"Brainerd, MN",4.334258556365967,4.3517418,4.386095,4.5736465,4.5869546,4.5334125,4.5046301,4.3746438,5.2306938,1.039887065691154,1.0501003,.98417884,1.0473149,1.5542598,1.0661938,1.0754784,1.012033,.85264552,52.05734874356178,48.691723,-3.3656259,49957,52126,53001,55154,5197,.67818367,1.7286196,4.1621652,.48563939,.0042787613,91.140823
14700,"Branson, MO",5.586201667785645,5.7616668,5.7801895,5.5284977,5.4453268,5.3701463,5.701014,5.5550108,5.490726,1.1800083975964,1.2846075,1.3129365,1.3053095,1.8533652,1.2366663,1.2032528,1.1284354,.93630713,29.77367337544759,35.69828,5.9246068,39453,41135,43206,46031,6578,1.3753312,5.9150124,.99248832,.9906739,.021773051,88.78688
14720,"Breckenridge, CO",21.49885368347168,18.903494,18.41312,18.427187,18.33675,17.921406,18.135777,18.126398,17.641384,3.701917251658025,4.1641545,3.9712207,4.1420474,6.2160859,4.3155537,4.19765,4.0797462,3.5505178,81.62252616882324,67.028976,-14.59355,70192,73538,77589,79277,9085,1.0212405,14.297367,.35237691,.58403212,.17618845,82.133186
14740,"Bremerton-Silverdale-Port Orchard, WA",4.60768461227417,4.5031071,4.2310486,4.2930126,4.3378696,4.3460345,4.4453712,4.4742389,4.4828897,.8278392480788244,.8905322,.9019044,.90438294,1.3633541,.93660426,.93466032,.89461452,.75775909,53.19596892909,55.478615,2.2826459,65017,68336,71610,75411,10394,2.5654237,7.7673554,.84812057,4.7314224,.80035502,76.687782
14780,"Brenham, TX",2.802799940109253,2.5045586,2.588948,2.5588088,2.5994966,2.6145661,2.6984534,2.720053,2.6733375,.5967539971382933,.57867056,.59524709,.60353529,.92828405,.64447427,.6304093,.6047911,.50884831,43.93028291066488,41.459946,-2.4703372,52718,55793,56237,54971,2253,16.389387,16.05665,.25026307,1.6551489,.10806814,64.010468
14820,"Brevard, NC",8.930999755859375,10.958059,13.495217,13.525163,13.597454,13.639801,13.612578,15.363302,18.313038,1.350247672848043,1.3756557,1.4518793,1.3974338,2.0988729,1.4500644,1.4282862,1.3635566,1.179047,39.32858128981157,43.825783,4.4972014,43918,44559,46629,50212,6294,4.6188011,3.3279052,.2635085,.13915618,.050333086,90.386383
14860,"Bridgeport-Stamford-Norwalk, CT",7.565859794616699,7.9987779,6.5137815,6.525454,6.5688181,6.5435214,6.5941997,6.6779852,6.6698074,1.764015474550471,1.7566824,1.3344538,1.398927,2.1139464,1.4692292,1.4521099,1.3912163,1.1870301,72.14432980151887,61.578697,-10.565633,86670,89773,92969,95645,8975,10.621807,19.704512,.11685238,5.2807107,.03527819,61.744141
15020,"Brookhaven, MS",.6387597322463989,.77300495,.78588837,.77461541,.77407855,.76012152,.7790888,.80557132,.79805601,.1062881852989489,.11165627,.13098139,.15191695,.24049044,.15925333,.15102227,.15567461,.14350694,31.03738284111023,32.685265,1.6478817,36250,37308,40355,42606,6356,31.891026,.44289044,.014568765,.48076922,0,67.170746
15060,"Brookings, OR",4.345094680786133,4.2955632,4.5324378,4.9849744,5.2819514,5.1770668,5.1888514,5.2642741,5.2029934,1.152554390129044,1.1525544,1.1843734,1.1967473,1.7995404,1.2138354,1.1725886,1.1183784,.97813916,15.44120009740194,27.31658,11.87538,38661,42519,46396,48440,9779,.43708611,7.1169977,1.0816777,.5209713,0,86.251656
15100,"Brookings, SD",2.107757806777954,2.1654785,2.1884139,2.1817245,2.1673896,2.1890509,2.244478,2.2285507,2.2030671,.5179564192484852,.51604521,.54471439,.56191587,.81898284,.59568179,.59695601,.58102864,.48419052,73.98361248440213,60.95813,-13.025482,52086,53473,56370,58136,6050,1.3063207,3.0721655,1.0375422,3.0085835,0,90.225716
15140,"Brownsville, TN",1.36178183555603,1.6387254,1.6061852,1.6589005,1.6625882,1.6430641,1.6682286,1.7077107,1.6690964,.3238368578315229,.32279897,.34622794,.34883115,.55253291,.37486333,.37139237,.37182623,.30067164,18.95165977478028,32.94796,13.9963,35094,36118,38362,37905,2811,50.785904,4.323895,0,.045395222,.028372014,43.999317
15180,"Brownsville-Harlingen, TX",1.220131516456604,1.284072,1.2808783,1.2922443,1.3539982,1.3492538,1.370896,1.3926735,1.3878039,.2254406094196595,.2316402,.22619206,.23398855,.37232113,.27106816,.26958025,.26105863,.22487564,17.09818885061476,29.850554,12.752365,34578,36095,37132,38758,4180,.39913106,89.66362,.13588955,.66213542,.011146262,8.9573269
15220,"Brownwood, TX",1.380217909812927,1.4245191,1.4136685,1.4206439,1.4503536,1.4575874,1.473088,1.5278574,1.5583422,.3007145768201757,.30381474,.32861593,.32939097,.48517352,.34359998,.33998317,.33016601,.27281323,26.4129503428936,35.350262,8.9373112,43235,43062,45457,48365,5130,3.531898,22.248053,.28794083,.7132479,0,71.628586
15260,"Brunswick, GA",4.030335903167725,4.0199804,4.0263033,4.038949,4.0689249,4.0459747,3.7843926,3.845046,3.8277164,.7629673282424355,.75875199,.78755647,.80020237,1.2038162,.8348614,.82689917,.79668957,.67163604,25.82115662097931,32.047523,6.226367,45063,44887,48240,50671,5608,23.561329,5.1516185,.2955707,1.2427598,.098807499,67.9506
15340,"Bucyrus-Galion, OH",1.403478860855103,1.616074,1.5640358,1.5462079,1.5447625,1.5434775,1.5421927,1.5511869,1.5335196,.3864315340425943,.38932255,.37583116,.39462271,.58398378,.41437796,.40891716,.38932255,.32764769,40.76609182357788,48.054844,7.2887521,40563,41726,42892,44971,4408,.99232441,1.6738002,.081298865,.52605152,.043040577,95.255974
15380,"Buffalo-Cheektowaga, NY",3.934450626373291,4.0854249,4.0658154,4.0158505,3.9681082,3.9283404,3.9286804,3.9597416,3.9458842,.8489582661276111,.86367697,.8471266,.87677604,1.3250079,.91685766,.90658236,.85980737,.72031909,60.6445082738119,49.914516,-10.729992,52303,53534,55371,57621,5318,11.87179,5.0401931,.54964942,3.0924413,.027606344,77.349258
15420,"Burley, ID",4.03852128982544,3.8669841,3.9297769,3.9794879,3.455343,2.683516,2.7681117,2.8439863,2.8160784,1.149925319961941,1.0988723,1.0413123,1.0831742,1.5567358,.6540907,.66978884,.68374276,.56077373,42.22145004272461,40.849804,-1.3716462,46177,48095,50830,53116,6939,.18921049,30.967451,1.153283,.43698615,.0090100234,66.189888
15460,"Burlington, IA-IL",2.566956520080566,2.3727379,2.3771896,2.3910451,2.4078817,2.3538735,2.3656254,2.3734801,2.3378665,.6238457670285122,.63213658,.65662074,.66732967,1.0551009,.70542961,.70341021,.67220157,.50155437,60.2369945750517,54.618214,-5.6187811,44745,47511,50345,51667,6922,4.8576684,3.006819,.16451997,.73817515,0,88.602661
15500,"Burlington, NC",2.36957311630249,2.5316839,2.5018587,2.5643187,2.6136672,2.6249056,2.6375849,2.6613586,2.6538663,.5480920237386967,.565382,.56581426,.57618827,.87379187,.60932738,.60169095,.58324832,.49233189,37.790700340271,38.559196,.76849616,43209,44281,45735,49688,6479,19.394577,12.558473,.27736279,1.5588646,.040410474,64.058556
15540,"Burlington-South Burlington, VT",4.629464626312256,4.7837486,4.8840938,4.9008179,5.0726786,5.0469818,5.0761828,5.1092062,5.017993,1.222051506764769,1.2379068,1.238544,1.2990695,1.9666026,1.3454725,1.3165901,1.2613738,1.0739568,78.97003245998073,63.461647,-15.508386,64127,65476,68265,71413,7286,2.0682499,2.1605785,.31903613,3.1154015,.037936959,89.854378
15580,"Butte-Silver Bow, MT",1.573290467262268,1.8003544,1.7658188,1.7560587,1.7267785,1.7232749,1.7207724,1.7132647,1.690241,.3558665399486471,.36938044,.35436502,.37313432,.57133847,.39740932,.39490676,.38539696,.32433406,41.6739673614502,49.024982,7.3510151,39580,40480,42237,45718,6138,.54932415,4.5585275,2.0333622,.73914295,.014380213,90.440033
