cbsa,city_name,month,year,month_year,com_vac,rev_dec,spend_all,vd,havd,pop19,prosp19_ui,recovery19_ui,unemp_percent,change_medinc_1619
25500,"Harrisonburg, VA",11,2020,112020,,,,2.396620750427246,.5113029479980469,133557,45.534592,1.6692867,3.9,7115
25500,"Harrisonburg, VA",1,2019,12019,,,,2.450283527374268,.6490068435668945,133557,45.534592,1.6692867,3,7115
25500,"Harrisonburg, VA",1,2020,12020,,,,2.469914436340332,.6930274963378906,133557,45.534592,1.6692867,2.5,7115
25500,"Harrisonburg, VA",12,2019,122019,,,,2.455042362213135,.6561453342437744,133557,45.534592,1.6692867,2.5,7115
25500,"Harrisonburg, VA",2,2020,22020,,,,2.430652618408203,.6609042882919312,133557,45.534592,1.6692867,2.5,7115
25500,"Harrisonburg, VA",3,2020,32020,,,,2.440170526504517,.6424632668495178,133557,45.534592,1.6692867,3.3,7115
25500,"Harrisonburg, VA",4,2019,42019,,,,2.427083492279053,.653765857219696,133557,45.534592,1.6692867,2.8,7115
25500,"Harrisonburg, VA",4,2020,42020,,,,2.415780782699585,.6597145795822144,133557,45.534592,1.6692867,10.9,7115
25500,"Harrisonburg, VA",5,2020,52020,,,,2.397934675216675,.6609043478965759,133557,45.534592,1.6692867,8.9,7115
25500,"Harrisonburg, VA",6,2020,62020,,,,2.41399621963501,.6252119541168213,133557,45.534592,1.6692867,7.4,7115
25500,"Harrisonburg, VA",7,2020,72020,,,,2.421729564666748,.6192631721496582,133557,45.534592,1.6692867,6.5,7115
25500,"Harrisonburg, VA",8,2019,82019,,,,2.458016872406006,.6513863801956177,133557,45.534592,1.6692867,2.6,7115
25500,"Harrisonburg, VA",8,2020,82020,,,,2.427644968032837,.6204843521118164,133557,45.534592,1.6692867,4.8,7115
25500,"Harrisonburg, VA",9,2019,92019,,,,2.447904109954834,.6252118945121765,133557,45.534592,1.6692867,2.5,7115
25500,"Harrisonburg, VA",9,2020,92020,,,,2.413326025009155,.616904616355896,133557,45.534592,1.6692867,4.8,7115
25620,"Hattiesburg, MS",10,2019,102019,,,,1.48347282409668,.3419648706912994,168177,33.879543,6.3867769,4.9,3228
25620,"Hattiesburg, MS",10,2020,102020,,,,1.557994723320007,.3088827431201935,168177,33.879543,6.3867769,6.6,3228
25620,"Hattiesburg, MS",11,2018,112018,,,,1.630078792572022,.3187671560308916,168177,33.879543,6.3867769,4.3,3228
25620,"Hattiesburg, MS",11,2019,112019,,,,1.47093653678894,.3367413878440857,168177,33.879543,6.3867769,4.8,3228
25620,"Hattiesburg, MS",11,2020,112020,,,,1.54824423789978,.2831134796142578,168177,33.879543,6.3867769,5.7,3228
25620,"Hattiesburg, MS",1,2019,12019,,,,1.687537431716919,.3315178751945496,168177,33.879543,6.3867769,4.6,3228
25620,"Hattiesburg, MS",1,2020,12020,,,,1.462927103042603,.3572871387004852,168177,33.879543,6.3867769,4.8,3228
25620,"Hattiesburg, MS",12,2019,122019,,,,1.462578892707825,.338482528924942,168177,33.879543,6.3867769,4.8,3228
25620,"Hattiesburg, MS",2,2020,22020,,,,1.450738906860352,.3426613211631775,168177,33.879543,6.3867769,4.7,3228
25620,"Hattiesburg, MS",3,2020,32020,,,,1.470588207244873,.3332590460777283,168177,33.879543,6.3867769,4.6,3228
25620,"Hattiesburg, MS",4,2019,42019,,,,1.720271348953247,.338482528924942,168177,33.879543,6.3867769,4.8,3228
25620,"Hattiesburg, MS",4,2020,42020,,,,1.479642271995544,.3499742448329926,168177,33.879543,6.3867769,13.3,3228
25620,"Hattiesburg, MS",5,2020,52020,,,,1.506804466247559,.3482330739498138,168177,33.879543,6.3867769,8.9,3228
25620,"Hattiesburg, MS",6,2020,62020,,,,1.51899266242981,.3262943923473358,168177,33.879543,6.3867769,7.9,3228
25620,"Hattiesburg, MS",7,2020,72020,,,,1.552423000335693,.3301249444484711,168177,33.879543,6.3867769,8.300000000000001,3228
25620,"Hattiesburg, MS",8,2019,82019,,,,1.481731653213501,.3419648706912994,168177,33.879543,6.3867769,4.9,3228
25620,"Hattiesburg, MS",8,2020,82020,,,,1.566352367401123,.3252496719360352,168177,33.879543,6.3867769,7,3228
25620,"Hattiesburg, MS",9,2019,92019,,,,1.472677707672119,.3318661153316498,168177,33.879543,6.3867769,4.9,3228
25620,"Hattiesburg, MS",9,2020,92020,,,,1.561128854751587,.3221156001091003,168177,33.879543,6.3867769,6.6,3228
25860,"Hickory-Lenoir-Morganton, NC",10,2019,102019,3.8143144,,,2.889437437057495,.6792101263999939,366678,37.781422,9.3412132,3.6,6588
25860,"Hickory-Lenoir-Morganton, NC",10,2020,102020,,,,2.87958550453186,.5971744060516357,366678,37.781422,9.3412132,6.3,6588
25860,"Hickory-Lenoir-Morganton, NC",11,2018,112018,,,,2.308674097061157,.5556829384110842,366678,37.781422,9.3412132,3.7,6588
25860,"Hickory-Lenoir-Morganton, NC",11,2019,112019,3.8143144,,,2.885079860687256,.6881146430969238,366678,37.781422,9.3412132,3.5,6588
25860,"Hickory-Lenoir-Morganton, NC",11,2020,112020,,,,2.870870590209961,.5316216349601746,366678,37.781422,9.3412132,6.3,6588
25860,"Hickory-Lenoir-Morganton, NC",1,2019,12019,3.6310382,,,2.732376098632813,.6703055500984192,366678,37.781422,9.3412132,3.8,6588
25860,"Hickory-Lenoir-Morganton, NC",1,2020,12020,3.4006219,,,2.811380386352539,.7218383550643921,366678,37.781422,9.3412132,3.5,6588
25860,"Hickory-Lenoir-Morganton, NC",12,2019,122019,3.8143144,,,2.877501487731934,.7070605754852295,366678,37.781422,9.3412132,3.4,6588
25860,"Hickory-Lenoir-Morganton, NC",2,2019,22019,3.6310382,,,2.861397504806519,.5278324484825134,366678,37.781422,9.3412132,3.8,6588
25860,"Hickory-Lenoir-Morganton, NC",2,2020,22020,3.4006219,,,2.789971590042114,.7011873722076416,366678,37.781422,9.3412132,3.4,6588
25860,"Hickory-Lenoir-Morganton, NC",3,2019,32019,3.6310382,,,2.789971590042114,.7011873722076416,366678,37.781422,9.3412132,3.8,6588
25860,"Hickory-Lenoir-Morganton, NC",3,2020,32020,3.4006219,,,2.814980030059815,.6799679398536682,366678,37.781422,9.3412132,4.3,6588
25860,"Hickory-Lenoir-Morganton, NC",4,2019,42019,3.2599192,,,2.80171799659729,.6867884397506714,366678,37.781422,9.3412132,3.8,6588
25860,"Hickory-Lenoir-Morganton, NC",4,2020,42020,3.692982,,,2.810811996459961,.7112286686897278,366678,37.781422,9.3412132,18.2,6588
25860,"Hickory-Lenoir-Morganton, NC",5,2019,52019,3.2599192,,,2.810811996459961,.7112286686897278,366678,37.781422,9.3412132,3.8,6588
25860,"Hickory-Lenoir-Morganton, NC",5,2020,52020,3.692982,,,2.83392596244812,.7066816687583923,366678,37.781422,9.3412132,15.1,6588
25860,"Hickory-Lenoir-Morganton, NC",6,2019,62019,3.2599192,,,2.83392596244812,.7066816687583923,366678,37.781422,9.3412132,3.8,6588
25860,"Hickory-Lenoir-Morganton, NC",6,2020,62020,3.692982,,,2.863481521606445,.6640533804893494,366678,37.781422,9.3412132,7.9,6588
25860,"Hickory-Lenoir-Morganton, NC",7,2019,72019,3.3408482,,,2.863481521606445,.6640533804893494,366678,37.781422,9.3412132,3.8,6588
25860,"Hickory-Lenoir-Morganton, NC",7,2020,72020,4.5405974,,,2.876933097839356,.6644322872161865,366678,37.781422,9.3412132,8.699999999999999,6588
25860,"Hickory-Lenoir-Morganton, NC",8,2019,82019,3.3408482,,,2.844535827636719,.7203226685523987,366678,37.781422,9.3412132,3.7,6588
25860,"Hickory-Lenoir-Morganton, NC",8,2020,82020,4.5405974,,,2.897584199905396,.6621587872505188,366678,37.781422,9.3412132,6.8,6588
25860,"Hickory-Lenoir-Morganton, NC",9,2019,92019,3.3408482,,,2.857419013977051,.6598852872848511,366678,37.781422,9.3412132,3.6,6588
25860,"Hickory-Lenoir-Morganton, NC",9,2020,92020,4.5405974,,,2.905352115631104,.6570433974266052,366678,37.781422,9.3412132,7.5,6588
25940,"Hilton Head Island-Bluffton-Beaufort, SC",10,2019,102019,,,,5.053053855895996,1.224023699760437,214752,42.814892,8.0840168,2.2,9403
25940,"Hilton Head Island-Bluffton-Beaufort, SC",10,2020,102020,,,,5.014562606811523,1.005050897598267,214752,42.814892,8.0840168,3.4,9403
25940,"Hilton Head Island-Bluffton-Beaufort, SC",11,2018,112018,,,,4.752701759338379,1.090587100882307,214752,42.814892,8.0840168,3.1,9403
25940,"Hilton Head Island-Bluffton-Beaufort, SC",11,2019,112019,,,,5.037229537963867,1.209482550621033,214752,42.814892,8.0840168,2.1,9403
25940,"Hilton Head Island-Bluffton-Beaufort, SC",11,2020,112020,,,,4.987618446350098,.9071118831634522,214752,42.814892,8.0840168,3.5,9403
25940,"Hilton Head Island-Bluffton-Beaufort, SC",1,2019,12019,,,,4.822961330413818,1.096147060394287,214752,42.814892,8.0840168,3.2,9403
25940,"Hilton Head Island-Bluffton-Beaufort, SC",1,2020,12020,,,,5.055192470550537,1.294163465499878,214752,42.814892,8.0840168,2.2,9403
25940,"Hilton Head Island-Bluffton-Beaufort, SC",12,2019,122019,,,,5.008147239685059,1.262942671775818,214752,42.814892,8.0840168,2.1,9403
25940,"Hilton Head Island-Bluffton-Beaufort, SC",2,2020,22020,,,,4.993178367614746,1.226162075996399,214752,42.814892,8.0840168,2.2,9403
25940,"Hilton Head Island-Bluffton-Beaufort, SC",3,2020,32020,,,,4.94741678237915,1.117958784103394,214752,42.814892,8.0840168,2.4,9403
25940,"Hilton Head Island-Bluffton-Beaufort, SC",4,2019,42019,,,,4.842634677886963,1.123090982437134,214752,42.814892,8.0840168,3.1,9403
25940,"Hilton Head Island-Bluffton-Beaufort, SC",4,2020,42020,,,,4.949554920196533,1.151317954063416,214752,42.814892,8.0840168,11.9,9403
25940,"Hilton Head Island-Bluffton-Beaufort, SC",5,2020,52020,,,,4.963240623474121,1.151317954063416,214752,42.814892,8.0840168,11.5,9403
25940,"Hilton Head Island-Bluffton-Beaufort, SC",6,2020,62020,,,,5.008574962615967,1.11368191242218,214752,42.814892,8.0840168,7.4,9403
25940,"Hilton Head Island-Bluffton-Beaufort, SC",7,2020,72020,,,,5.024399280548096,1.098713159561157,214752,42.814892,8.0840168,7.4,9403
25940,"Hilton Head Island-Bluffton-Beaufort, SC",8,2019,82019,,,,5.000449180603027,1.193658351898193,214752,42.814892,8.0840168,2.3,9403
25940,"Hilton Head Island-Bluffton-Beaufort, SC",8,2020,82020,,,,5.073154926300049,1.097857713699341,214752,42.814892,8.0840168,5.2,9403
25940,"Hilton Head Island-Bluffton-Beaufort, SC",9,2019,92019,,,,5.002159595489502,1.190236926078796,214752,42.814892,8.0840168,2.2,9403
25940,"Hilton Head Island-Bluffton-Beaufort, SC",9,2020,92020,,,,5.071444034576416,1.099996209144592,214752,42.814892,8.0840168,4.1,9403
25980,"Hinesville, GA",10,2019,102019,,,,1.087258696556091,.2061776071786881,80041,36.055706,4.7160687,3.5,5844
25980,"Hinesville, GA",10,2020,102020,,,,1.217760682106018,.1992277950048447,80041,36.055706,4.7160687,4,5844
25980,"Hinesville, GA",11,2018,112018,,,,1.044169902801514,.1760617662555985,80041,36.055706,4.7160687,3.9,5844
25980,"Hinesville, GA",11,2019,112019,,,,1.098841667175293,.2061776071786881,80041,36.055706,4.7160687,3.4,5844
25980,"Hinesville, GA",11,2020,112020,,,,1.185328245162964,.1822393834590912,80041,36.055706,4.7160687,5.2,5844
25980,"Hinesville, GA",1,2019,12019,,,,1.073359131813049,.1861003935337067,80041,36.055706,4.7160687,3.9,5844
25980,"Hinesville, GA",1,2020,12020,,,,1.095752835273743,.2123552113771439,80041,36.055706,4.7160687,3.4,5844
25980,"Hinesville, GA",12,2019,122019,,,,1.092664122581482,.1992277950048447,80041,36.055706,4.7160687,3.2,5844
25980,"Hinesville, GA",2,2020,22020,,,,1.098069548606873,.2023166120052338,80041,36.055706,4.7160687,3.5,5844
25980,"Hinesville, GA",3,2020,32020,,,,1.105791449546814,.1961389929056168,80041,36.055706,4.7160687,4.7,5844
25980,"Hinesville, GA",4,2019,42019,,,,1.083397626876831,.1907335966825485,80041,36.055706,4.7160687,3.9,5844
25980,"Hinesville, GA",4,2020,42020,,,,1.127413153648377,.2123552113771439,80041,36.055706,4.7160687,10.4,5844
25980,"Hinesville, GA",5,2020,52020,,,,1.1521235704422,.2100386172533035,80041,36.055706,4.7160687,7.4,5844
25980,"Hinesville, GA",6,2020,62020,,,,1.179150581359863,.2115830183029175,80041,36.055706,4.7160687,6.1,5844
25980,"Hinesville, GA",7,2020,72020,,,,1.186100363731384,.2115830183029175,80041,36.055706,4.7160687,6.1,5844
25980,"Hinesville, GA",8,2019,82019,,,,1.082625508308411,.2108108103275299,80041,36.055706,4.7160687,3.8,5844
25980,"Hinesville, GA",8,2020,82020,,,,1.22934365272522,.2108108103275299,80041,36.055706,4.7160687,4.8,5844
25980,"Hinesville, GA",9,2019,92019,,,,1.07490348815918,.2038609981536865,80041,36.055706,4.7160687,3.6,5844
25980,"Hinesville, GA",9,2020,92020,,,,1.22857141494751,.2138996124267578,80041,36.055706,4.7160687,5.5,5844
26140,"Homosassa Springs, FL",10,2019,102019,,,,3.378978252410889,.6677406430244446,145169,29.533352,10.249752,4.4,5183
26140,"Homosassa Springs, FL",10,2020,102020,,,,3.449917078018189,.5894790887832642,145169,29.533352,10.249752,6.2,5183
26140,"Homosassa Springs, FL",11,2018,112018,,,,3.31321120262146,.6544682178509643,145169,29.533352,10.249752,5.2,5183
26140,"Homosassa Springs, FL",11,2019,112019,,,,3.358840703964233,.6640793085098267,145169,29.533352,10.249752,4.4,5183
26140,"Homosassa Springs, FL",11,2020,112020,,,,3.425660610198975,.5400506854057312,145169,29.533352,10.249752,6.4,5183
26140,"Homosassa Springs, FL",1,2019,12019,,,,3.378062963485718,.6750633716583252,145169,29.533352,10.249752,5.3,5183
26140,"Homosassa Springs, FL",1,2020,12020,,,,3.385385751724243,.7363911867141724,145169,29.533352,10.249752,4.4,5183
26140,"Homosassa Springs, FL",12,2019,122019,,,,3.38080906867981,.697031557559967,145169,29.533352,10.249752,4.3,5183
26140,"Homosassa Springs, FL",2,2020,22020,,,,3.34144926071167,.703438937664032,145169,29.533352,10.249752,4.5,5183
26140,"Homosassa Springs, FL",3,2020,32020,,,,3.378062963485718,.6878781318664551,145169,29.533352,10.249752,6.7,5183
26140,"Homosassa Springs, FL",4,2019,42019,,,,3.286071300506592,.680097758769989,145169,29.533352,10.249752,5.1,5183
26140,"Homosassa Springs, FL",4,2020,42020,,,,3.425660610198975,.7048119306564331,145169,29.533352,10.249752,15.3,5183
26140,"Homosassa Springs, FL",5,2020,52020,,,,3.403692483901978,.7071002721786499,145169,29.533352,10.249752,13.6,5183
26140,"Homosassa Springs, FL",6,2020,62020,,,,3.459528207778931,.6384497880935669,145169,29.533352,10.249752,9.5,5183
26140,"Homosassa Springs, FL",7,2020,72020,,,,3.477834939956665,.6494338512420654,145169,29.533352,10.249752,10.7,5183
26140,"Homosassa Springs, FL",8,2019,82019,,,,3.340076446533203,.6901665329933167,145169,29.533352,10.249752,4.6,5183
26140,"Homosassa Springs, FL",8,2020,82020,,,,3.476004362106323,.6393651366233826,145169,29.533352,10.249752,6.9,5183
26140,"Homosassa Springs, FL",9,2019,92019,,,,3.35517954826355,.6595026254653931,145169,29.533352,10.249752,4.5,5183
26140,"Homosassa Springs, FL",9,2020,92020,,,,3.460443496704102,.6325000524520874,145169,29.533352,10.249752,6.1,5183
26300,"Hot Springs, AR",10,2019,102019,,,,2.09019136428833,.4277065396308899,98555,36.414528,7.5849881,3.7,4766
26300,"Hot Springs, AR",10,2020,102020,,,,1.917543292045593,.3379296064376831,98555,36.414528,7.5849881,7.9,4766
26300,"Hot Springs, AR",11,2018,112018,,,,1.92172372341156,.3862710264013259,98555,36.414528,7.5849881,3.9,4766
26300,"Hot Springs, AR",11,2019,112019,,,,1.979236125946045,.4249441623687744,98555,36.414528,7.5849881,3.6,4766
26300,"Hot Springs, AR",11,2020,112020,,,,1.906033515930176,.3006376326084137,98555,36.414528,7.5849881,7.8,4766
26300,"Hot Springs, AR",1,2019,12019,,,,2.079602241516113,.3922561705112457,98555,36.414528,7.5849881,3.8,4766
26300,"Hot Springs, AR",1,2020,12020,,,,1.934577941894531,.3954789340496063,98555,36.414528,7.5849881,3.6,4766
26300,"Hot Springs, AR",12,2019,122019,,,,1.987523317337036,.3940977454185486,98555,36.414528,7.5849881,3.6,4766
26300,"Hot Springs, AR",2,2020,22020,,,,1.891300797462463,.3715384006500244,98555,36.414528,7.5849881,3.6,4766
26300,"Hot Springs, AR",3,2020,32020,,,,1.911097764968872,.3545038104057312,98555,36.414528,7.5849881,5,4766
26300,"Hot Springs, AR",4,2019,42019,,,,2.083745718002319,.4359936714172363,98555,36.414528,7.5849881,3.7,4766
26300,"Hot Springs, AR",4,2020,42020,,,,1.911097764968872,.3733799755573273,98555,36.414528,7.5849881,16.4,4766
26300,"Hot Springs, AR",5,2020,52020,,,,1.904652237892151,.3770631551742554,98555,36.414528,7.5849881,13.8,4766
26300,"Hot Springs, AR",6,2020,62020,,,,1.912939429283142,.3466770946979523,98555,36.414528,7.5849881,10.8,4766
26300,"Hot Springs, AR",7,2020,72020,,,,1.933657169342041,.3522018492221832,98555,36.414528,7.5849881,9.5,4766
26300,"Hot Springs, AR",8,2019,82019,,,,2.118735790252686,.4323104918003082,98555,36.414528,7.5849881,3.7,4766
26300,"Hot Springs, AR",8,2020,82020,,,,1.927672028541565,.3545038104057312,98555,36.414528,7.5849881,10.3,4766
26300,"Hot Springs, AR",9,2019,92019,,,,2.132547616958618,.4180382490158081,98555,36.414528,7.5849881,3.7,4766
26300,"Hot Springs, AR",9,2020,92020,,,,1.92444920539856,.3577265739440918,98555,36.414528,7.5849881,9.699999999999999,4766
26380,"Houma-Thibodaux, LA",10,2019,102019,,,,1.796836733818054,.3849987685680389,210162,41.232525,4.6740799,4.8,1539
26380,"Houma-Thibodaux, LA",10,2020,102020,,,,1.868857979774475,.3625827431678772,210162,41.232525,4.6740799,7.7,1539
26380,"Houma-Thibodaux, LA",11,2018,112018,,,,1.779981136322022,.3517728374793657,210162,41.232525,4.6740799,4.7,1539
26380,"Houma-Thibodaux, LA",11,2019,112019,,,,1.795781850814819,.3971288502216339,210162,41.232525,4.6740799,4.9,1539
26380,"Houma-Thibodaux, LA",11,2020,112020,,,,1.861469149589539,.3198328018188477,210162,41.232525,4.6740799,6.9,1539
26380,"Houma-Thibodaux, LA",1,2019,12019,,,,1.798418879508972,.3739234507083893,210162,41.232525,4.6740799,4.4,1539
26380,"Houma-Thibodaux, LA",1,2020,12020,,,,1.793672323226929,.435628741979599,210162,41.232525,4.6740799,4.9,1539
26380,"Houma-Thibodaux, LA",12,2019,122019,,,,1.786816120147705,.4140055179595947,210162,41.232525,4.6740799,5,1539
26380,"Houma-Thibodaux, LA",2,2020,22020,,,,1.77363133430481,.4245534241199493,210162,41.232525,4.6740799,4.9,1539
26380,"Houma-Thibodaux, LA",3,2020,32020,,,,1.792330384254456,.4132493138313294,210162,41.232525,4.6740799,6.6,1539
26380,"Houma-Thibodaux, LA",4,2019,42019,,,,1.782069563865662,.3728686571121216,210162,41.232525,4.6740799,4.2,1539
26380,"Houma-Thibodaux, LA",4,2020,42020,,,,1.834024786949158,.4301381707191467,210162,41.232525,4.6740799,13.1,1539
26380,"Houma-Thibodaux, LA",5,2020,52020,,,,1.827163577079773,.4269715249538422,210162,41.232525,4.6740799,11.9,1539
26380,"Houma-Thibodaux, LA",6,2020,62020,,,,1.836135864257813,.3953048884868622,210162,41.232525,4.6740799,8,1539
26380,"Houma-Thibodaux, LA",7,2020,72020,,,,1.876246809959412,.4016382098197937,210162,41.232525,4.6740799,8,1539
26380,"Houma-Thibodaux, LA",8,2019,82019,,,,1.791562795639038,.3997658491134644,210162,41.232525,4.6740799,4.6,1539
26380,"Houma-Thibodaux, LA",8,2020,82020,,,,1.894191265106201,.393193781375885,210162,41.232525,4.6740799,6.4,1539
26380,"Houma-Thibodaux, LA",9,2019,92019,,,,1.800528407096863,.3849987685680389,210162,41.232525,4.6740799,4.7,1539
26380,"Houma-Thibodaux, LA",9,2020,92020,,,,1.886274576187134,.3937215805053711,210162,41.232525,4.6740799,6.5,1539
26420,"Houston-The Woodlands-Sugar Land, TX",10,2019,102019,5.3758273,,,5.317244529724121,1.052937865257263,6884138,44.533298,-9.508462,3.8,6614
26420,"Houston-The Woodlands-Sugar Land, TX",10,2020,102020,,34.900002,.43445161,5.531391143798828,.9321162104606628,6884138,44.533298,-9.508462,7.9,6614
26420,"Houston-The Woodlands-Sugar Land, TX",11,2018,112018,,,,4.830067157745361,.9266664126228877,6884138,44.533298,-9.508462,4.1,6614
26420,"Houston-The Woodlands-Sugar Land, TX",11,2019,112019,5.3758273,,,5.310069084167481,1.028946280479431,6884138,44.533298,-9.508462,3.8,6614
26420,"Houston-The Woodlands-Sugar Land, TX",11,2020,112020,,33.599998,.88224143,5.514194488525391,.8372166752815247,6884138,44.533298,-9.508462,9.199999999999999,6614
26420,"Houston-The Woodlands-Sugar Land, TX",1,2019,12019,5.5143976,,,5.112344741821289,.9735458493232727,6884138,44.533298,-9.508462,4,6614
26420,"Houston-The Woodlands-Sugar Land, TX",1,2020,12020,5.5605445,,-.018205263,5.323696613311768,1.129523038864136,6884138,44.533298,-9.508462,3.8,6614
26420,"Houston-The Woodlands-Sugar Land, TX",12,2019,122019,5.3758273,,,5.311986923217773,1.067823052406311,6884138,44.533298,-9.508462,3.8,6614
